Blender 4.5.9 LTS (hash 8bf95cbd38d1 built 2026-04-21 01:30:46)
Read blend: "/Users/chikumatsuboi/Code/animal-racers-western/assets/source/western/revision2/inputs/lion.blend"
Fra:1 Mem:36.69M (Peak 36.69M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Layered rear mane lock.007
Fra:1 Mem:36.71M (Peak 36.71M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Layered rear mane lock.006
Fra:1 Mem:36.72M (Peak 36.72M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Layered rear mane lock
Fra:1 Mem:36.73M (Peak 36.73M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Layered rear mane lock.005
Fra:1 Mem:36.74M (Peak 36.74M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Layered rear mane lock.001
Fra:1 Mem:36.74M (Peak 36.74M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Layered rear mane lock.004
Fra:1 Mem:36.75M (Peak 36.75M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Layered rear mane lock.002
Fra:1 Mem:36.75M (Peak 36.75M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Layered rear mane lock.003
Fra:1 Mem:36.76M (Peak 36.76M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:34.29M (Peak 36.76M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Images | Loading Authored short-fur normal
Fra:1 Mem:28.61M (Peak 36.76M) | Time:00:00.02 | Mem:0.25M, Peak:0.25M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:28.61M (Peak 36.76M) | Time:00:00.02 | Mem:0.25M, Peak:0.25M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:28.61M (Peak 36.76M) | Time:00:00.02 | Mem:0.25M, Peak:0.25M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:28.61M (Peak 36.76M) | Time:00:00.02 | Mem:0.25M, Peak:0.25M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:28.70M (Peak 36.76M) | Time:00:00.03 | Mem:0.26M, Peak:0.26M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:28.70M (Peak 36.76M) | Time:00:00.03 | Mem:0.26M, Peak:0.26M | Scene, ViewLayer | Updating Background
Fra:1 Mem:28.70M (Peak 36.76M) | Time:00:00.03 | Mem:0.26M, Peak:0.26M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:28.70M (Peak 36.76M) | Time:00:00.03 | Mem:0.26M, Peak:0.26M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:28.70M (Peak 36.76M) | Time:00:00.03 | Mem:0.26M, Peak:0.26M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:28.70M (Peak 36.76M) | Time:00:00.03 | Mem:0.26M, Peak:0.26M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:28.74M (Peak 36.76M) | Time:00:00.03 | Mem:0.30M, Peak:0.30M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:28.74M (Peak 36.76M) | Time:00:00.03 | Mem:0.30M, Peak:0.30M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:28.74M (Peak 36.76M) | Time:00:00.03 | Mem:0.30M, Peak:0.30M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:29.86M (Peak 36.76M) | Time:00:00.03 | Mem:0.30M, Peak:0.30M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:29.86M (Peak 36.76M) | Time:00:00.03 | Mem:0.30M, Peak:0.30M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:31.44M (Peak 36.76M) | Time:00:00.03 | Mem:0.32M, Peak:0.32M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:31.41M (Peak 36.76M) | Time:00:00.03 | Mem:1.84M, Peak:1.84M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:31.41M (Peak 36.76M) | Time:00:00.03 | Mem:1.84M, Peak:1.84M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:31.41M (Peak 36.76M) | Time:00:00.04 | Mem:2.59M, Peak:2.59M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:31.41M (Peak 36.76M) | Time:00:00.04 | Mem:3.40M, Peak:4.14M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:31.41M (Peak 36.76M) | Time:00:00.04 | Mem:3.40M, Peak:4.14M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:3.40M, Peak:4.14M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.06M, Peak:4.14M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.06M, Peak:4.14M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.06M, Peak:4.14M | Scene, ViewLayer | Updating Images
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.06M, Peak:4.14M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.06M, Peak:4.14M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.14M, Peak:4.14M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.14M, Peak:4.14M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.15M, Peak:4.15M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.15M, Peak:4.15M | Scene, ViewLayer | Updating Film
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.07M, Peak:4.15M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.15M, Peak:4.15M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:32.08M (Peak 36.76M) | Time:00:00.04 | Mem:4.15M, Peak:4.15M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:32.09M (Peak 36.76M) | Time:00:00.04 | Mem:4.15M, Peak:4.15M | Scene, ViewLayer | Loading denoising kernels (may take a few minutes the first time)
Fra:1 Mem:32.09M (Peak 36.76M) | Time:00:00.04 | Mem:4.15M, Peak:4.15M | Scene, ViewLayer | Sample 0/20
Fra:1 Mem:51.11M (Peak 51.11M) | Time:00:00.10 | Remaining:00:01.23 | Mem:23.16M, Peak:23.16M | Scene, ViewLayer | Sample 1/20
Fra:1 Mem:59.11M (Peak 71.12M) | Time:00:02.26 | Mem:23.16M, Peak:23.16M | Scene, ViewLayer | Sample 20/20
Fra:1 Mem:59.11M (Peak 71.12M) | Time:00:02.26 | Mem:23.16M, Peak:23.16M | Scene, ViewLayer | Finished
Saved: '/Users/chikumatsuboi/Code/animal-racers-western/assets/source/western/revision2/qa/lion/race/control-material.png'
Time: 00:02.33 (Saving: 00:00.07)

REVISION2_MATERIAL_PROOF lion race control
Read blend: "/Users/chikumatsuboi/Code/animal-racers-western/assets/source/western/revision2/candidate/lion.blend"
Fra:1 Mem:31.08M (Peak 31.08M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Body • continuous sculpted skin
Fra:1 Mem:31.56M (Peak 31.56M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe
Fra:1 Mem:31.58M (Peak 31.58M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw
Fra:1 Mem:31.59M (Peak 31.59M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.001
Fra:1 Mem:31.61M (Peak 31.61M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.001
Fra:1 Mem:31.61M (Peak 31.61M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.002
Fra:1 Mem:31.63M (Peak 31.63M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.002
Fra:1 Mem:31.63M (Peak 31.63M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.003
Fra:1 Mem:31.66M (Peak 31.66M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.003
Fra:1 Mem:31.66M (Peak 31.66M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.004
Fra:1 Mem:31.68M (Peak 31.68M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.004
Fra:1 Mem:31.68M (Peak 31.68M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Matched softbox.002
Fra:1 Mem:31.68M (Peak 31.68M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Matched softbox.001
Fra:1 Mem:31.69M (Peak 31.69M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Matched softbox
Fra:1 Mem:31.69M (Peak 31.69M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 connected breast ruff
Fra:1 Mem:31.75M (Peak 31.75M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.005
Fra:1 Mem:31.77M (Peak 31.77M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.006
Fra:1 Mem:31.80M (Peak 31.80M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 continuous chest ruff flow.003
Fra:1 Mem:31.81M (Peak 31.81M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.006
Fra:1 Mem:31.83M (Peak 31.83M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.007
Fra:1 Mem:31.84M (Peak 31.84M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 continuous chest ruff flow.002
Fra:1 Mem:31.87M (Peak 31.87M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.007
Fra:1 Mem:31.88M (Peak 31.88M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer.009
Fra:1 Mem:31.89M (Peak 31.89M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.008
Fra:1 Mem:31.92M (Peak 31.92M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.008
Fra:1 Mem:31.93M (Peak 31.93M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer.008
Fra:1 Mem:31.93M (Peak 31.93M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.009
Fra:1 Mem:31.96M (Peak 31.96M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer.007
Fra:1 Mem:31.97M (Peak 31.97M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.009
Fra:1 Mem:31.99M (Peak 31.99M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer.006
Fra:1 Mem:32.01M (Peak 32.01M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.010
Fra:1 Mem:32.02M (Peak 32.02M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer.005
Fra:1 Mem:32.03M (Peak 32.03M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.010
Fra:1 Mem:32.05M (Peak 32.05M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Paw toe.011
Fra:1 Mem:32.07M (Peak 32.07M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.015
Fra:1 Mem:32.09M (Peak 32.09M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Ivory claw.011
Fra:1 Mem:32.10M (Peak 32.10M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.015
Fra:1 Mem:32.11M (Peak 32.11M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Articulated tail
Fra:1 Mem:32.14M (Peak 32.14M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.014
Fra:1 Mem:32.16M (Peak 32.16M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Flame tail tuft
Fra:1 Mem:32.17M (Peak 32.17M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.014
Fra:1 Mem:32.18M (Peak 32.18M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Flame tail tuft.001
Fra:1 Mem:32.20M (Peak 32.20M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.013
Fra:1 Mem:32.22M (Peak 32.22M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Flame tail tuft.002
Fra:1 Mem:32.22M (Peak 32.22M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.013
Fra:1 Mem:32.24M (Peak 32.24M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Flame tail tuft.003
Fra:1 Mem:32.25M (Peak 32.25M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.012
Fra:1 Mem:32.26M (Peak 32.26M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Flame tail tuft.004
Fra:1 Mem:32.27M (Peak 32.27M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.012
Fra:1 Mem:32.29M (Peak 32.29M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Flame tail tuft.005
Fra:1 Mem:32.30M (Peak 32.30M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Flame tail tuft.006
Fra:1 Mem:32.31M (Peak 32.31M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.011
Fra:1 Mem:32.32M (Peak 32.32M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Leather neckerchief roll
Fra:1 Mem:32.33M (Peak 32.33M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.011
Fra:1 Mem:32.35M (Peak 32.35M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Neckerchief folded point
Fra:1 Mem:32.36M (Peak 32.36M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.010
Fra:1 Mem:32.37M (Peak 32.37M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Brass crest clasp
Fra:1 Mem:32.40M (Peak 32.40M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.010
Fra:1 Mem:32.42M (Peak 32.42M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Raised elemental crest
Fra:1 Mem:32.43M (Peak 32.43M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.009
Fra:1 Mem:32.44M (Peak 32.44M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 connected orbital skull and species muzzle
Fra:1 Mem:32.49M (Peak 32.49M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.009
Fra:1 Mem:32.69M (Peak 32.69M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.008
Fra:1 Mem:32.72M (Peak 32.72M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.008
Fra:1 Mem:32.74M (Peak 32.74M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 continuous chest ruff flow.001
Fra:1 Mem:32.77M (Peak 32.77M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 continuous chest ruff flow
Fra:1 Mem:32.79M (Peak 32.79M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer.004
Fra:1 Mem:32.84M (Peak 32.84M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer.003
Fra:1 Mem:32.98M (Peak 32.98M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer.002
Fra:1 Mem:33.00M (Peak 33.00M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 inset almond sclera
Fra:1 Mem:33.01M (Peak 33.01M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer.001
Fra:1 Mem:33.03M (Peak 33.03M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 iris
Fra:1 Mem:33.04M (Peak 33.04M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 pupil
Fra:1 Mem:33.05M (Peak 33.05M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 dorsal swept layer
Fra:1 Mem:33.05M (Peak 33.05M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 catchlight
Fra:1 Mem:33.08M (Peak 33.08M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 shaded upper eyelid margin
Fra:1 Mem:33.08M (Peak 33.08M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.007
Fra:1 Mem:33.09M (Peak 33.09M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 integrated brow ridge
Fra:1 Mem:33.11M (Peak 33.11M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.007
Fra:1 Mem:33.13M (Peak 33.13M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 inset almond sclera.001
Fra:1 Mem:33.16M (Peak 33.16M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.006
Fra:1 Mem:33.16M (Peak 33.16M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 iris.001
Fra:1 Mem:33.19M (Peak 33.19M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 pupil.001
Fra:1 Mem:33.19M (Peak 33.19M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.006
Fra:1 Mem:33.20M (Peak 33.20M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 catchlight.001
Fra:1 Mem:33.21M (Peak 33.21M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.005
Fra:1 Mem:33.21M (Peak 33.21M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 shaded upper eyelid margin.001
Fra:1 Mem:33.24M (Peak 33.24M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.005
Fra:1 Mem:33.25M (Peak 33.25M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 integrated brow ridge.001
Fra:1 Mem:33.27M (Peak 33.27M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.004
Fra:1 Mem:33.30M (Peak 33.30M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 broad wet nose
Fra:1 Mem:33.29M (Peak 33.30M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle
Fra:1 Mem:33.30M (Peak 33.30M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.004
Fra:1 Mem:33.32M (Peak 33.32M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.001
Fra:1 Mem:33.33M (Peak 33.33M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.003
Fra:1 Mem:33.33M (Peak 33.33M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.002
Fra:1 Mem:33.35M (Peak 33.35M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.003
Fra:1 Mem:33.35M (Peak 33.35M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.003
Fra:1 Mem:33.35M (Peak 33.35M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.004
Fra:1 Mem:33.38M (Peak 33.38M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.005
Fra:1 Mem:33.37M (Peak 33.38M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.002
Fra:1 Mem:33.38M (Peak 33.38M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.006
Fra:1 Mem:33.40M (Peak 33.40M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.007
Fra:1 Mem:33.40M (Peak 33.40M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.008
Fra:1 Mem:33.40M (Peak 33.40M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.009
Fra:1 Mem:33.41M (Peak 33.41M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.010
Fra:1 Mem:33.42M (Peak 33.42M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade.001
Fra:1 Mem:33.43M (Peak 33.43M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.011
Fra:1 Mem:33.44M (Peak 33.44M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.012
Fra:1 Mem:33.44M (Peak 33.44M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary.001
Fra:1 Mem:33.45M (Peak 33.45M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.013
Fra:1 Mem:33.46M (Peak 33.46M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.014
Fra:1 Mem:33.47M (Peak 33.47M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 secondary fur blade
Fra:1 Mem:33.48M (Peak 33.48M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.015
Fra:1 Mem:33.49M (Peak 33.49M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 flowing cheek and nape primary
Fra:1 Mem:33.51M (Peak 33.51M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.016
Fra:1 Mem:33.52M (Peak 33.52M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 whisker follicle.017
Fra:1 Mem:33.52M (Peak 33.52M) | Time:00:00.00 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | R2 swept crown primary.004
